opeid6,name,VA_earnings,VA_condearnings,VA_emp,VA_gainfulemp
3998,Chattanooga State Community College,9259.6826,4596.8325,.18207967,.26658908
4004,John Tyler Community College,9355.3926,4768.5635,.16476782,.23086169
4009,Mesabi Range College,9786.9531,6100.4263,.16852388,.30128047
4023,Appalachian Technical College,5740.0405,1667.3937,.16109046,.1696927
4024,Georgia Northwestern Technical College,7999.4048,4077.7354,.16408604,.17671713
4025,Tennessee College of Applied Technology-Knoxville,7299.666,4090.0261,.1521114,.19882323
4026,Tennessee College of Applied Technology-Crossville,9800.0254,6760.0933,.16349517,.21917418
4033,Asheville-Buncombe Technical Community College,9113.0967,6433.6475,.14880891,.24987279
4057,National American University-Rapid City,8839.3857,4818.4028,.15588419,.21789713
4062,Pitt Community College,8419.0557,4399.8394,.16658235,.24834968
4075,Eastern Iowa Community College District,8342.0352,4833.0796,.15792948,.26217371
4076,Kirkwood Community College,9930.8389,6988.5371,.14524095,.29603076
4117,Grady Health System Professional Schools,10740.339,6459.5083,.18617639,.26856852
4413,Mercy Hospital Springfield-School of Radiologic Technology,6117.6743,1260.0706,.16053078,.20202854
4431,Mary Lanning Memorial HealthCare School of Radiologic Technology,6925.1094,1740.5603,.17167664,.18634216
4436,Regional West Medical Center School of Radiologic Technology,6713.752,2158.9897,.15360494,.19148849
4452,Montgomery County Community College,10075.819,4954.4692,.17350461,.25764206
4453,El Centro College,10121.025,5220.6167,.17278051,.26457313
4467,Tucson College,3960.3184,-234.22353,.14137056,.18037435
4480,De Anza College,12630.873,7732.5664,.16225319,.28175274
4481,Ohlone College,12591.837,8365.6563,.15742397,.28380775
4494,Everest College-San Bernardino,2467.8511,-2674.5847,.14921388,.18488754
4502,City College of San Francisco,9914.5986,5761.9019,.14315701,.26871926
4503,Altierus Career College-Colorado Springs,1488.5889,-2711.1411,.1359476,.14477231
4507,Altierus Career College-Thornton,1564.2297,-2359.2139,.12385817,.1453705
4513,Housatonic Community College,8770.6211,4080.0576,.15151013,.23041779
4553,ITT Technical Institute-Boise,7581.3521,3078.1814,.15198651,.22416052
4571,Sparks College,3514.6692,-919.66559,.1314012,.14608751
4583,Brown Mackie College-South Bend,5407.0283,932.64484,.15132643,.203326
4586,Kaplan University-Davenport Campus,7743.0645,3922.3569,.14799604,.18722068
4587,Northeast Iowa Community College,8656.9141,6277.9858,.11904666,.26205051
4595,Hawkeye Community College,9475.3906,7227.9097,.12311681,.28134161
4600,Northwest Iowa Community College,12240.515,9878.7285,.14466341,.296444
4608,Barton County Community College,8504.3809,3727.8684,.17085055,.24137911
4617,National College-Nashville,4371.1694,433.39523,.14064467,.16701701
4618,Spencerian College-Louisville,7397.6406,2748.2598,.16697535,.22340672
4621,Ayers Career College,6427.9336,1830.9105,.16019526,.19583121
4625,Delgado Community College,9158.5811,5397.605,.15699811,.28372422
4642,Globe University-Minneapolis,4765.0874,1257.8577,.13561626,.19406494
4645,Minneapolis Business College,4825.4995,-620.04749,.15260801,.22505096
4648,Rasmussen College-Eagan,3231.1929,-905.49506,.13370259,.12853
4650,Chesapeake College,7605.9556,4095.6555,.14287476,.21515606
4666,Salter College-West Boylston,2983.3491,-1418.9518,.13439487,.16517492
4692,Dorsey Business Schools-Southgate,3978.3462,-1094.3716,.15213679,.15593238
4711,State Technical College of Missouri,13507.315,9469.1328,.18344779,.31918561
4713,Three Rivers College,9763.7441,6097.1011,.17901912,.25351763
4730,McIntosh College,3343.2166,-550.84955,.13196689,.12735923
4736,Bergen Community College,9571.3516,3831.1792,.16740078,.27550623
4740,Mercer County Community College,10980.058,6045.7783,.1756549,.29257676
4742,Central New Mexico Community College,7964.79,4279.8545,.14760771,.25658122
4788,Herkimer County Community College,8880.0615,5176.5503,.16168247,.28778955
4811,Everest Institute-Rochester,5218.1343,897.18475,.15733285,.20299837
4835,Caldwell Community College and Technical Institute,7619.0693,4752.1904,.1509241,.19609024
4838,Guilford Technical Community College,8768.292,5000.5146,.15839854,.25390509
4844,Wake Technical Community College,9297.5947,4980.5649,.17034009,.24563563
4845,Wilson Community College,7467.6709,3505.3772,.16417298,.19106197
4846,Rasmussen College-Fargo,5634.8418,1517.8041,.14956973,.21840055
4852,Clark State Community College,7908.8892,5534.9648,.1404825,.23772819
4853,Bradford School,2660.8545,-2599.458,.15297048,.1690435
4855,Davis College,3900.4771,232.58128,.13029589,.14286099
4866,Stautzenberger College-Maumee,3617.323,-224.76875,.13480847,.1479401
4878,Clackamas Community College,7867.7886,4877.7881,.13584489,.25926042
4889,Cambria-Rowe Business College-Johnstown,5213.9209,2173.395,.14163965,.20313492
4893,Du Bois Business College-Du Bois,5339.2212,1286.7529,.15406246,.18921173
4894,Erie Business Center-Erie,2016.1689,-2934.1357,.14943288,.17586568
4898,McCann School of Business & Technology,2728.677,-1155.0594,.13586909,.12640578
4901,Newport Business Institute-Lower Burrell,5099.3838,637.75555,.15338852,.205082
4910,Brightwood Career Institute-Harrisburg,4204.9609,-150.02232,.14694579,.1943858
4914,Newport Business Institute-Williamsport,6415.2749,1789.1753,.18249875,.18786174
4920,Trident Technical College,7762.0435,4199.3408,.14859885,.24356481
4924,Forrest College,4053.1001,-305.32196,.14476879,.12261862
4926,Tri-County Technical College,9143.6982,5124.46,.17222162,.23112625
4934,Daymar College-Nashville,3111.7813,-437.01514,.12858039,.14251904
4947,West Tennessee Business College,4045.6838,-703.22186,.17104478,.12590462
4972,Galveston College,10733.604,5395.293,.18709698,.28627986
4988,Central Virginia Community College,8478.7148,5017.0303,.15128966,.24050973
4992,Miller-Motte Technical College-Lynchburg,1898.9504,-1875.8939,.13308042,.1110193
4996,Dabney S Lancaster Community College,8541.8926,5091.4893,.16285168,.22387649
4999,Bellingham Technical College,7298.3916,4452.6245,.13607492,.23238307
5000,Pierce College-Fort Steilacoom,5258.7705,2038.0334,.12565155,.22438364
5001,Edmonds Community College,6824.4355,4564.4453,.11061198,.23766389
5007,West Virginia Junior College-Morgantown,4480.9263,50.441544,.16333218,.17522253
5008,Mountain State College,3830.7283,56.566147,.14427012,.13519311
5102,Cleveland Clinic Health System-School of Diagnostic Imaging,7062.189,2694.1409,.15619309,.22479372
5127,Brown Mackie College-Cincinnati,4759.4004,132.41338,.15057388,.19014248
5203,Remington College-Lafayette Campus,2593.2605,-2120.1257,.13991277,.13899909
5204,Beal College,6308.8594,2215.6399,.16545774,.19896919
5220,Salt Lake Community College,8333.9258,5705.3521,.12480065,.22617844
5223,New River Community College,8906.293,5988.9717,.14684692,.24886532
5244,Bluegrass Community and Technical College,7836.6045,4960.9082,.13784125,.2217207
5252,Ridgewater College,9274.3105,6504.3564,.14237268,.27770248
5254,Lanier Technical College,7528.665,3000.8125,.16841891,.19520326
5255,Moultrie Technical College,7389.9468,3612.0781,.16439955,.18106729
5256,Wiregrass Georgia Technical College,7300.4453,2613.8184,.17449699,.20775804
5257,Northwestern Technical College,8577.2754,4773.3887,.16507113,.20279832
5260,J. F. Drake State Community and Technical College,6975.2549,4025.4377,.15831712,.20384544
5263,Minnesota West Community and Technical College,10710.883,7901.5913,.14476016,.26621789
5264,Flint Hills Technical College,8486.8809,5134.9082,.14958297,.23440653
5265,North Central Kansas Technical College,11325.766,7183.2837,.17430508,.26900133
5271,Southcentral Kentucky Community and Technical College,11399.936,7960.79,.17558472,.24912035
5273,Gateway Community and Technical College,6859.1479,3673.5168,.14497243,.20278236
5276,Central Maine Community College,12486.033,8264.9248,.19017567,.32250193
5280,Tennessee College of Applied Technology-Covington,8141.021,4896.0483,.15652995,.22945789
5281,Tennessee College of Applied Technology-Elizabethton,9842.3721,6405.2773,.17735258,.24728714
5282,Tennessee College of Applied Technology-Hartsville,7820.0024,4940.6572,.15153101,.21653385
5283,Tennessee College of Applied Technology-Newbern,8363.0518,5216.8921,.15749145,.21728063
5289,Waynesville Career Center,5511.4185,1849.3729,.14133073,.16920146
5291,White Mountains Community College,7762.793,4595.8965,.13784407,.22031556
5294,Waukesha County Technical College,8397.1309,5391.3179,.13473503,.21821396
5301,Northeast Wisconsin Technical College,11078.078,8150.5791,.14863734,.28638291
5304,Chippewa Valley Technical College,10543.481,8052.1484,.13443688,.26021421
5306,Bates Technical College,4989.2891,1733.3182,.12877336,.22153741
5307,Tennessee College of Applied Technology-McMinnville,8904.2227,5959.9092,.15908289,.22856902
5311,Tulsa Technology Center,10491.447,6367.9775,.16386674,.24548364
5312,Red River Technology Center,7608.6782,4494.1914,.15641129,.2146364
5313,North Central State College,8294.4346,4754.4219,.15096162,.21148942
5317,Forsyth Technical Community College,9836.9131,5351.7871,.18007961,.24924996
5318,Catawba Valley Community College,9026.5479,5483.3882,.15847977,.20335703
5320,Cape Fear Community College,8049.4629,4415.0884,.16344742,.25322255
5335,Central Pennsylvania Institute of Science and Technology,8259.2295,4702.1519,.1584017,.2221237
5339,Metro Technology Centers,10283.576,6350.8716,.15024161,.26024324
5351,Tennessee College of Applied Technology-Morristown,8876.6074,7050.3091,.13954271,.24409503
5352,Tennessee College of Applied Technology-McKenzie,7416.8193,5540.9121,.12492375,.19790486
5353,Tennessee College of Applied Technology-Livingston,7666.5581,4540.0659,.15729113,.18256345
5354,Tennessee College of Applied Technology-Jackson,10132.463,6750.5278,.17603412,.26914591
5356,Tennessee College of Applied Technology-Hohenwald,8415.5225,6107.748,.13662395,.22095439
5357,Tennessee College of Applied Technology-Crump,7981.7749,5311.9038,.1479543,.22790989
5358,Tennessee College of Applied Technology-Athens,9560.54,6204.7246,.1681231,.26024684
5359,Tennessee College of Applied Technology Nashville,7865.5146,5077.1943,.14282584,.20198624
5360,Tennessee College of Applied Technology-Memphis,9680.0957,6051.3545,.16046947,.24813308
5363,Denmark Technical College,3891.8481,-147.48753,.18637432,.19053935
5365,York County School of Technology-Adult & Continuing Education,8144.6694,4329.0718,.14617497,.21428753
5372,South Puget Sound Community College,9609.7568,5623.5737,.16258085,.25847343
5373,Lake Washington Institute of Technology,8568.623,5566.4639,.12922756,.24437957
5379,Tennessee College of Applied Technology-Shelbyville,10358.127,7630.4019,.15511931,.24323773
5380,Mid-State Technical College,10268.769,7417.1465,.1509175,.24612333
5384,Nicolet Area Technical College,8139.5269,5394.2148,.14202814,.21083792
5387,Northcentral Technical College,12487.258,9553.917,.15108572,.31450045
5389,Gateway Technical College,6182.5601,1908.7036,.15089467,.20585154
5390,Blackhawk Technical College,8118.9072,6247.6074,.12095454,.20941012
5399,Monmouth County Vocational School District,7367.1543,2798.1946,.16896105,.18829587
5424,South Central Career Center,9125.4258,5290.0083,.16509251,.22621682
5447,Randolph Community College,7229.5552,4016.0356,.14510381,.19610848
5448,Durham Technical Community College,9303.1025,4398.542,.18131696,.22719289
5449,Central Carolina Community College,6358.5352,2543.7878,.15270363,.19546822
5452,Teterboro School of Aeronautics,4136.8306,271.89514,.11710204,.12911196
5460,Somerset County Technology Institute,7230.5176,3582.6318,.13823996,.18857571
5463,Alamance Community College,8500.1289,4868.1904,.151289,.23331243
5464,Richmond Community College,8194.0459,4128.8589,.17703934,.19467624
5467,SOWELA Technical Community College,11055.431,5392.8301,.18972392,.25551829
5471,Northeast Louisiana Technical College,8789.9209,4372.2417,.17194578,.20923592
5488,Capital Area Technical College,7702.2183,4057.5979,.1482677,.22097526
5489,Central Louisiana Technical Community College,8529.4736,5331.604,.15653519,.24534942
5498,Wichita State University-Campus of Applied Sciences and Technology,8697.5215,5252.9023,.15991326,.25575975
5499,Salina Area Technical College,10336.148,7263.9722,.16857244,.29991081
5500,Manhattan Area Technical College,12039.242,9000.7402,.16417158,.29101428
5511,Coastal Pines Technical College,6680.9912,1407.9916,.18329926,.22112492
5525,Southern Maine Community College,13164.244,9111.8154,.1838686,.33175522
5526,South Central Louisiana Technical College,10479.145,7672.4067,.16374771,.2716229
5532,Cape Girardeau Career and Technology Center,9378.376,5884.6475,.14931098,.25117242
5533,Saint Paul College,8022.2285,5307.7617,.13351516,.22929981
5534,St Cloud Technical and Community College,11007.454,7612.2549,.14778806,.29856834
5535,Pine Technical & Community College,7188.1167,4141.1924,.13953717,.2170583
5537,South Central College,9895.6357,7466.5581,.13327746,.2768124
5544,Alexandria Technical & Community College,11231.568,7159.6841,.16675422,.29910555
5557,Charles H McCann Technical School,7441.4351,2997.0784,.16967978,.18960299
5585,Lively Technical Center,7243.1528,2494.5088,.16662571,.22328615
5586,Lindsey Hopkins Technical College,9777.7568,6495.479,.13884042,.25507662
5594,Erwin Technical College,5891.0278,2285.917,.13490845,.22025186
5596,Emily Griffith Technical College,3419.3625,609.58539,.10736046,.16520764
5599,Augusta Technical College,9146.0469,5073.7959,.17056148,.22645946
5600,Athens Technical College,9089.8848,5542.8013,.15815005,.24010865
5601,Albany Technical College,8565.6367,3789.3105,.18874478,.23956847
5605,Pinellas Technical College-Clearwater,5556.897,2970.0781,.12083179,.19726861
5607,Suncoast Technical College,7293.2915,3957.5967,.13949999,.1987171
5608,Traviss Technical College,9471.7021,5500.6929,.15573253,.22620448
5612,Manatee Technical College,8387.7988,5082.2144,.13597387,.21859463
5613,Flint River Technical College,7985.1743,4348.6113,.15626292,.21126753
5614,West Georgia Technical College,8716.6836,4608.4399,.16075942,.21643625
5615,Southern Regional Technical College,10370.104,5662.8281,.19415854,.25104305
5616,Swainsboro Technical College,8654.4463,4500.2231,.16669792,.21084101
5617,South Georgia Technical College,9824.542,5920.271,.19033839,.25647888
5618,Savannah Technical College,8910.7158,4395.9902,.1831415,.22938475
5619,North Georgia Technical College,5162.5493,1033.519,.15955324,.16446681
5620,Chattahoochee Technical College,7061.6025,2727.2039,.16049533,.22432162
5621,Southern Crescent Technical College,9652.0996,4891.5996,.17741106,.23609185
5622,Georgia Piedmont Technical College,7588.0884,3210.7275,.15840009,.19972999
5624,Columbus Technical College,7230.2075,3217.6917,.16492912,.20836835
5638,Downey Adult School,9890.0898,5504.6758,.16202067,.27322087
5655,Hacienda La Puente Adult Education,5730.9194,1126.616,.15155363,.17907265
5691,Shelton State Community College,7484.6104,2808.5872,.1913631,.26221472
5692,Reid State Technical College,8066.5029,2650.9287,.1989363,.21147147
5697,Northwest-Shoals Community College,9883.5918,5784.4238,.17893372,.24890636
5699,George C Wallace State Community College-Selma,10601.873,5500.1885,.21481985,.28462029
5707,Southeast Arkansas College,10910.863,6354.9932,.19455151,.26996914
5732,University of Arkansas Community College-Hope,8001.772,3973.9048,.17610714,.20527259
